date,hour_start,hour_end,monitored_time_h,operation_time_h,downtime_h,efficiency,timestamp_start,timestamp_end,duration_sec,hourly_downtime_sec,event_vs_hour_downtime_diff_sec
2022-11-28,15,16,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-11-28 15:00:00,2022-11-28 16:00:00,975.0,3599.9999999999973,2624.9999999999973
2022-11-28,16,17,0.9999999999999992,0.6467547222222206,0.3532452777777785,0.6467547222222212,2022-11-28 16:00:00,2022-11-28 17:00:00,3104.0,1271.6830000000025,-1832.3169999999975
2022-11-28,17,18,0.9999999999999992,0.905648333333332,0.0943516666666672,0.9056483333333328,2022-11-28 17:00:00,2022-11-28 18:00:00,2474.0,339.6660000000019,-2134.333999999998
2022-11-28,18,19,0.7558333333333328,0.6043377777777761,0.1514955555555567,0.7995648658581387,2022-11-28 18:00:00,2022-11-28 19:00:00,240.0,545.3840000000041,305.3840000000041
2022-12-02,12,13,0.8483333333333326,0.029256111111112,0.8190772222222205,0.0344865749836291,2022-12-02 12:00:00,2022-12-02 13:00:00,3630.0,2948.6779999999935,-681.3220000000065
2022-12-02,13,14,0.9999999999999992,0.3899069444444377,0.6100930555555615,0.3899069444444381,2022-12-02 13:00:00,2022-12-02 14:00:00,1515.0,2196.3350000000214,681.3350000000214
2022-12-02,14,15,0.9999999999999992,0.5499247222222139,0.4500752777777853,0.5499247222222143,2022-12-02 14:00:00,2022-12-02 15:00:00,1621.0,1620.271000000027,-0.7289999999729844
2022-12-02,15,16,0.2144444444444443,0.2144444444444443,0.0,1.0,2022-12-02 15:00:00,2022-12-02 16:00:00,0.0,0.0,0.0
2022-12-05,12,13,0.9999999999999992,0.1763822222222193,0.8236177777777798,0.1763822222222195,2022-12-05 12:00:00,2022-12-05 13:00:00,6000.0,2965.024000000007,-3034.975999999993
2022-12-05,13,14,0.9999999999999992,0.0069444444444443,0.9930555555555548,0.0069444444444443,2022-12-05 13:00:00,2022-12-05 14:00:00,0.0,3574.9999999999973,3574.9999999999973
2022-12-05,14,15,0.9999999999999992,0.73330638888889,0.2666936111111091,0.7333063888888907,2022-12-05 14:00:00,2022-12-05 15:00:00,960.0,960.0969999999928,0.09699999999281772
2022-12-05,15,16,0.9999999999999992,0.8791583333333303,0.1208416666666688,0.879158333333331,2022-12-05 15:00:00,2022-12-05 16:00:00,435.0,435.0300000000077,0.03000000000770342
2022-12-06,7,8,0.1638308333333336,0.0,0.1638308333333336,0.0,2022-12-06 07:00:00,2022-12-06 08:00:00,21065.0,589.791000000001,-20475.209
2022-12-06,8,9,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-06 08:00:00,2022-12-06 09:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-06,9,10,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-06 09:00:00,2022-12-06 10:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-06,10,11,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-06 10:00:00,2022-12-06 11:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-06,11,12,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-06 11:00:00,2022-12-06 12:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-06,12,13,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-06 12:00:00,2022-12-06 13:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-06,13,14,0.9999999999999992,0.1416733333333314,0.8583266666666677,0.1416733333333315,2022-12-06 13:00:00,2022-12-06 14:00:00,2535.0,3089.9760000000038,554.9760000000038
2022-12-06,14,15,0.9999999999999992,0.4663888888888884,0.5336111111111107,0.4663888888888888,2022-12-06 14:00:00,2022-12-06 15:00:00,0.0,1920.9999999999986,1920.9999999999986
2022-12-06,15,16,0.9999999999999992,0.716645277777775,0.2833547222222241,0.7166452777777756,2022-12-06 15:00:00,2022-12-06 16:00:00,1021.0,1020.0770000000067,-0.9229999999932943
2022-12-06,16,17,0.146111111111111,0.1252769444444441,0.0208341666666669,0.8574087452471465,2022-12-06 16:00:00,2022-12-06 17:00:00,75.0,75.00300000000084,0.003000000000838554
2022-12-08,11,12,0.9999999999999992,0.7296002777777792,0.2703997222222198,0.7296002777777799,2022-12-08 11:00:00,2022-12-08 12:00:00,973.0,973.4389999999913,0.43899999999132433
2022-12-08,12,13,0.9999999999999992,0.5094252777777792,0.4905747222222199,0.5094252777777797,2022-12-08 12:00:00,2022-12-08 13:00:00,5610.0,1766.0689999999918,-3843.931000000008
2022-12-08,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-08 13:00:00,2022-12-08 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-08,14,15,0.9999999999999992,0.5237722222222234,0.4762277777777757,0.5237722222222239,2022-12-08 14:00:00,2022-12-08 15:00:00,1470.0,1714.4199999999926,244.41999999999257
2022-12-08,15,16,0.9999999999999992,0.201249722222222,0.7987502777777771,0.2012497222222222,2022-12-08 15:00:00,2022-12-08 16:00:00,3885.0,2875.5009999999975,-1009.4990000000025
2022-12-08,16,17,0.9999999999999992,0.6695244444444425,0.3304755555555567,0.669524444444443,2022-12-08 16:00:00,2022-12-08 17:00:00,180.0,1189.712000000004,1009.7120000000041
2022-12-08,17,18,0.9999999999999992,0.5374797222222196,0.4625202777777796,0.5374797222222201,2022-12-08 17:00:00,2022-12-08 18:00:00,1665.0,1665.0730000000065,0.07300000000645923
2022-12-13,7,8,0.9197222222222214,0.015,0.9047222222222214,0.0163092721232256,2022-12-13 07:00:00,2022-12-13 08:00:00,3312.0,3256.9999999999973,-55.00000000000273
2022-12-13,8,9,0.9999999999999992,0.0583333333333332,0.941666666666666,0.0583333333333333,2022-12-13 08:00:00,2022-12-13 09:00:00,6810.0,3389.9999999999977,-3420.0000000000023
2022-12-13,9,10,0.9999999999999992,0.0058333333333332,0.994166666666666,0.0058333333333332,2022-12-13 09:00:00,2022-12-13 10:00:00,0.0,3578.9999999999977,3578.9999999999977
2022-12-13,10,11,0.9999999999999992,0.7374177777777755,0.2625822222222236,0.7374177777777762,2022-12-13 10:00:00,2022-12-13 11:00:00,945.0,945.2960000000049,0.29600000000493765
2022-12-13,11,12,0.9999999999999992,0.5749933333333356,0.4250066666666635,0.5749933333333361,2022-12-13 11:00:00,2022-12-13 12:00:00,1530.0,1530.0239999999885,0.02399999998851854
2022-12-13,12,13,0.9999999999999992,0.1611111111111109,0.8388888888888882,0.1611111111111111,2022-12-13 12:00:00,2022-12-13 13:00:00,6465.0,3019.9999999999977,-3445.0000000000023
2022-12-13,13,14,0.9999999999999992,0.0374999999999998,0.9624999999999994,0.0374999999999998,2022-12-13 13:00:00,2022-12-13 14:00:00,120.0,3464.9999999999977,3344.9999999999977
2022-12-13,14,15,0.9999999999999992,0.4625033333333355,0.5374966666666636,0.4625033333333359,2022-12-13 14:00:00,2022-12-13 15:00:00,4500.0,1934.9879999999891,-2565.0120000000106
2022-12-13,15,16,0.9999999999999992,0.1137988888888877,0.8862011111111114,0.1137988888888879,2022-12-13 15:00:00,2022-12-13 16:00:00,525.0,3190.324000000001,2665.324000000001
2022-12-13,16,17,0.973888888888888,0.7280522222222271,0.2458366666666609,0.7475721620079919,2022-12-13 16:00:00,2022-12-13 17:00:00,885.0,885.0119999999793,0.011999999979252607
2022-12-16,16,17,0.461944444444444,0.2077508333333288,0.2541936111111151,0.4497312086590406,2022-12-16 16:00:00,2022-12-16 17:00:00,915.0,915.0970000000144,0.09700000001441822
2022-12-16,17,18,0.5297222222222219,0.2005924999999969,0.3291297222222248,0.3786748820136285,2022-12-16 17:00:00,2022-12-16 18:00:00,1185.0,1184.8670000000093,-0.13299999999071588
2022-12-19,11,12,0.9649999999999992,0.3375016666666662,0.627498333333333,0.3497426597582036,2022-12-19 11:00:00,2022-12-19 12:00:00,10950.0,2258.993999999999,-8691.006000000001
2022-12-19,12,13,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-19 12:00:00,2022-12-19 13:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-19,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-19 13:00:00,2022-12-19 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-19,14,15,0.9999999999999992,0.2416805555555574,0.7583194444444418,0.2416805555555576,2022-12-19 14:00:00,2022-12-19 15:00:00,1470.0,2729.9499999999903,1259.9499999999903
2022-12-19,15,16,0.9999999999999992,0.2083288888888901,0.791671111111109,0.2083288888888903,2022-12-19 15:00:00,2022-12-19 16:00:00,4680.0,2850.0159999999923,-1829.9840000000077
2022-12-19,16,17,0.7769444444444439,0.095857500000002,0.6810869444444417,0.1233775473721872,2022-12-19 16:00:00,2022-12-19 17:00:00,389.0,2451.9129999999905,2062.9129999999905
2022-12-20,11,12,0.3577777777777775,0.220273611111111,0.1375041666666664,0.615671583850932,2022-12-20 11:00:00,2022-12-20 12:00:00,495.0,495.014999999999,0.01499999999902002
2022-12-20,12,13,0.9999999999999992,0.4755833333333332,0.5244166666666659,0.4755833333333337,2022-12-20 12:00:00,2022-12-20 13:00:00,6744.0,1887.8999999999971,-4856.100000000003
2022-12-20,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-20 13:00:00,2022-12-20 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-20,14,15,0.9999999999999992,0.5050672222222281,0.494932777777771,0.5050672222222286,2022-12-20 14:00:00,2022-12-20 15:00:00,525.0,1781.7579999999757,1256.7579999999757
2022-12-20,15,16,0.9999999999999992,0.7707636111111198,0.2292363888888793,0.7707636111111205,2022-12-20 15:00:00,2022-12-20 16:00:00,825.0,825.2509999999654,0.25099999996541555
2022-12-20,16,17,0.9999999999999992,0.6374511111111069,0.3625488888888923,0.6374511111111074,2022-12-20 16:00:00,2022-12-20 17:00:00,1305.0,1305.1760000000122,0.17600000001220906
2022-12-20,17,18,0.6816666666666661,0.5233455555555557,0.1583211111111103,0.7677440912795446,2022-12-20 17:00:00,2022-12-20 18:00:00,570.0,569.9559999999971,-0.04400000000293858
2022-12-21,10,11,0.9999999999999992,0.541662222222222,0.4583377777777772,0.5416622222222225,2022-12-21 10:00:00,2022-12-21 11:00:00,1650.0,1650.0159999999978,0.01599999999780266
2022-12-21,11,12,0.9999999999999992,0.6247205555555538,0.3752794444444453,0.6247205555555544,2022-12-21 11:00:00,2022-12-21 12:00:00,1350.0,1351.006000000003,1.0060000000030414
2022-12-21,12,13,0.9999999999999992,0.0505555555555554,0.9494444444444436,0.0505555555555555,2022-12-21 12:00:00,2022-12-21 13:00:00,9517.0,3417.9999999999973,-6099.000000000003
2022-12-21,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-21 13:00:00,2022-12-21 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-21,14,15,0.9999999999999992,0.2022380555555545,0.7977619444444446,0.2022380555555547,2022-12-21 14:00:00,2022-12-21 15:00:00,344.0,2871.9430000000007,2527.9430000000007
2022-12-21,15,16,0.9999999999999992,0.8124908333333336,0.1875091666666656,0.8124908333333343,2022-12-21 15:00:00,2022-12-21 16:00:00,675.0,675.0329999999962,0.03299999999615011
2022-12-21,16,17,0.9999999999999992,0.808321111111111,0.1916788888888881,0.8083211111111117,2022-12-21 16:00:00,2022-12-21 17:00:00,810.0,690.0439999999971,-119.95600000000286
2022-12-21,17,18,0.9999999999999992,0.6000316666666657,0.3999683333333333,0.6000316666666663,2022-12-21 17:00:00,2022-12-21 18:00:00,1320.0,1439.886,119.88599999999997
2022-12-22,11,12,0.9999999999999992,0.78345611111111,0.2165438888888891,0.7834561111111107,2022-12-22 11:00:00,2022-12-22 12:00:00,645.0,779.5580000000007,134.55800000000067
2022-12-22,12,13,0.9999999999999992,0.0291666666666665,0.9708333333333328,0.0291666666666665,2022-12-22 12:00:00,2022-12-22 13:00:00,10860.0,3494.999999999998,-7365.000000000002
2022-12-22,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-22 13:00:00,2022-12-22 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-22,14,15,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-22 14:00:00,2022-12-22 15:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-22,15,16,0.9999999999999992,0.953888888888888,0.046111111111111,0.9538888888888888,2022-12-22 15:00:00,2022-12-22 16:00:00,0.0,165.9999999999996,165.9999999999996
2022-12-22,16,17,0.9999999999999992,0.7916666666666654,0.2083333333333337,0.7916666666666661,2022-12-22 16:00:00,2022-12-22 17:00:00,750.0,750.0000000000014,1.3642420526593924e-12
2022-12-23,9,10,0.9999999999999992,0.7833277777777765,0.2166722222222226,0.7833277777777772,2022-12-23 09:00:00,2022-12-23 10:00:00,780.0,780.0200000000013,0.020000000001346052
2022-12-23,10,11,0.9999999999999992,0.699988055555555,0.3000119444444442,0.6999880555555555,2022-12-23 10:00:00,2022-12-23 11:00:00,1080.0,1080.042999999999,0.042999999998983185
2022-12-23,11,12,0.9999999999999992,0.5499894444444435,0.4500105555555557,0.549989444444444,2022-12-23 11:00:00,2022-12-23 12:00:00,1620.0,1620.0380000000005,0.03800000000046566
2022-12-23,12,13,0.768055555555555,0.5305558333333348,0.2374997222222201,0.6907779385171815,2022-12-23 12:00:00,2022-12-23 13:00:00,855.0,854.9989999999924,-0.0010000000075933713
2022-12-26,15,16,0.2105555555555553,0.0063788888888902,0.2041766666666651,0.0302955145118796,2022-12-26 15:00:00,2022-12-26 16:00:00,735.0,735.0359999999944,0.035999999994373866
2022-12-26,16,17,0.7019444444444439,0.5144472222222225,0.1874972222222214,0.7328888009497437,2022-12-26 16:00:00,2022-12-26 17:00:00,675.0,674.989999999997,-0.010000000002946763
2022-12-27,10,11,0.360833333333333,0.3358313888888876,0.0250019444444453,0.9307105465742852,2022-12-27 10:00:00,2022-12-27 11:00:00,90.0,90.00700000000309,0.007000000003088758
2022-12-27,11,12,0.9999999999999992,0.3499691666666674,0.6500308333333317,0.3499691666666678,2022-12-27 11:00:00,2022-12-27 12:00:00,2340.0,2340.110999999994,0.1109999999939646
2022-12-27,12,13,0.9999999999999992,0.4518058333333337,0.5481941666666654,0.4518058333333341,2022-12-27 12:00:00,2022-12-27 13:00:00,9886.0,1973.4989999999955,-7912.501000000005
2022-12-27,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-27 13:00:00,2022-12-27 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-27,14,15,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-27 14:00:00,2022-12-27 15:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-27,15,16,0.9999999999999992,0.3688222222222196,0.6311777777777796,0.3688222222222199,2022-12-27 15:00:00,2022-12-27 16:00:00,1560.0,2272.2400000000066,712.2400000000066
2022-12-27,16,17,0.9999999999999992,0.2214774999999977,0.7785225000000014,0.221477499999998,2022-12-27 16:00:00,2022-12-27 17:00:00,3098.0,2802.681000000005,-295.31899999999496
2022-12-27,17,18,0.1624999999999998,0.0804991666666679,0.0820008333333319,0.4953794871794956,2022-12-27 17:00:00,2022-12-27 18:00:00,0.0,295.20299999999486,295.20299999999486
2022-12-28,11,12,0.8447222222222215,0.3780405555555534,0.466681666666668,0.4475323906609646,2022-12-28 11:00:00,2022-12-28 12:00:00,1680.0,1680.0540000000049,0.05400000000486216
2022-12-28,12,13,0.9999999999999992,0.5469419444444452,0.453058055555554,0.5469419444444457,2022-12-28 12:00:00,2022-12-28 13:00:00,7275.0,1631.0089999999943,-5643.991000000005
2022-12-28,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-28 13:00:00,2022-12-28 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2022-12-28,14,15,0.9999999999999992,0.2415366666666646,0.7584633333333346,0.2415366666666648,2022-12-28 14:00:00,2022-12-28 15:00:00,1005.0,2730.4680000000044,1725.4680000000044
2022-12-28,15,16,0.4888888888888885,0.2584113888888885,0.2304774999999999,0.5285687499999998,2022-12-28 15:00:00,2022-12-28 16:00:00,510.0,829.7189999999996,319.7189999999996
2022-12-30,11,12,0.9999999999999992,0.7708341666666672,0.229165833333332,0.7708341666666678,2022-12-30 11:00:00,2022-12-30 12:00:00,825.0,824.9969999999952,-0.0030000000048175934
2022-12-30,12,13,0.9999999999999992,0.0163888888888888,0.9836111111111104,0.0163888888888888,2022-12-30 12:00:00,2022-12-30 13:00:00,7093.0,3540.9999999999977,-3552.0000000000023
2022-12-30,13,14,0.9999999999999992,0.0033333333333333,0.9966666666666658,0.0033333333333334,2022-12-30 13:00:00,2022-12-30 14:00:00,0.0,3587.999999999997,3587.999999999997
2022-12-30,14,15,0.9999999999999992,0.5957886111111094,0.4042113888888897,0.5957886111111099,2022-12-30 14:00:00,2022-12-30 15:00:00,1455.0,1455.1610000000028,0.1610000000027867
2022-12-30,15,16,0.9999999999999992,0.7333194444444386,0.2666805555555605,0.7333194444444393,2022-12-30 15:00:00,2022-12-30 16:00:00,960.0,960.0500000000177,0.05000000001768967
2022-12-30,16,17,0.590833333333333,0.319980833333333,0.2708524999999999,0.5415754583921013,2022-12-30 16:00:00,2022-12-30 17:00:00,975.0,975.0689999999996,0.06899999999961892
2023-01-02,17,18,0.908888888888888,0.4838702777777777,0.4250186111111104,0.5323756112469442,2023-01-02 17:00:00,2023-01-02 18:00:00,1530.0,1530.0669999999975,0.06699999999750617
2023-01-11,15,16,0.7861111111111104,0.5319916666666648,0.2541194444444457,0.6767385159010582,2023-01-11 15:00:00,2023-01-11 16:00:00,914.0,914.8300000000045,0.8300000000044747
2023-01-11,16,17,0.9999999999999992,0.8749886111111077,0.1250113888888914,0.8749886111111085,2023-01-11 16:00:00,2023-01-11 17:00:00,451.0,450.04100000000903,-0.9589999999909651
2023-01-11,17,18,0.5055555555555551,0.4138977777777818,0.0916577777777733,0.8186989010989097,2023-01-11 17:00:00,2023-01-11 18:00:00,330.0,329.9679999999839,-0.032000000016125796
2023-01-13,14,15,0.5097222222222217,0.3888855555555563,0.1208366666666655,0.7629362397820184,2023-01-13 14:00:00,2023-01-13 15:00:00,0.0,435.0119999999958,435.0119999999958
2023-01-13,15,16,0.9999999999999992,0.6583491666666678,0.3416508333333314,0.6583491666666683,2023-01-13 15:00:00,2023-01-13 16:00:00,0.0,1229.9429999999932,1229.9429999999932
2023-01-13,16,17,0.7486111111111106,0.2895922222222244,0.4590188888888861,0.3868393320964782,2023-01-13 16:00:00,2023-01-13 17:00:00,0.0,1652.4679999999898,1652.4679999999898
2023-01-16,12,13,0.9999999999999992,0.5807483333333353,0.4192516666666638,0.5807483333333359,2023-01-16 12:00:00,2023-01-16 13:00:00,7966.0,1509.3059999999896,-6456.69400000001
2023-01-16,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2023-01-16 13:00:00,2023-01-16 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2023-01-16,14,15,0.9999999999999992,0.1649958333333363,0.8350041666666629,0.1649958333333364,2023-01-16 14:00:00,2023-01-16 15:00:00,150.0,3006.0149999999862,2856.0149999999862
2023-01-16,15,16,0.9999999999999992,0.704158888888886,0.2958411111111132,0.7041588888888866,2023-01-16 15:00:00,2023-01-16 16:00:00,1245.0,1065.0280000000075,-179.97199999999248
2023-01-16,16,17,0.9999999999999992,0.6541447222222277,0.3458552777777714,0.6541447222222283,2023-01-16 16:00:00,2023-01-16 17:00:00,1065.0,1245.0789999999772,180.0789999999772
2023-01-16,17,18,0.9999999999999992,0.2749683333333334,0.7250316666666657,0.2749683333333337,2023-01-16 17:00:00,2023-01-16 18:00:00,2610.0,2610.113999999997,0.11399999999684951
2023-01-19,15,16,0.8088888888888882,0.7755638888888877,0.0333250000000004,0.9588015109890105,2023-01-19 15:00:00,2023-01-19 16:00:00,120.0,119.97000000000145,-0.02999999999855163
2023-01-19,16,17,0.9999999999999992,0.5207838888888872,0.479216111111112,0.5207838888888876,2023-01-19 16:00:00,2023-01-19 17:00:00,1725.0,1725.1780000000033,0.1780000000032942
2023-01-19,17,18,0.2955555555555553,0.1913788888888897,0.1041766666666656,0.6475225563909808,2023-01-19 17:00:00,2023-01-19 18:00:00,375.0,375.03599999999614,0.03599999999613601
2023-01-20,16,17,0.9999999999999992,0.4399838888888878,0.5600161111111114,0.4399838888888882,2023-01-20 16:00:00,2023-01-20 17:00:00,3600.0,2016.058000000001,-1583.941999999999
2023-01-20,17,18,0.9999999999999992,0.3722197222222206,0.6277802777777786,0.3722197222222209,2023-01-20 17:00:00,2023-01-20 18:00:00,480.0,2260.0090000000027,1780.0090000000027
2023-01-20,18,19,0.9152777777777772,0.8402811111111134,0.0749966666666636,0.9180613050075904,2023-01-20 18:00:00,2023-01-20 19:00:00,270.0,269.987999999989,-0.012000000011028078
2023-01-24,15,16,0.5338888888888885,0.2797122222222182,0.2541766666666702,0.5239146722164341,2023-01-24 15:00:00,2023-01-24 16:00:00,915.0,915.0360000000128,0.036000000012791133
2023-01-24,16,17,0.4286111111111108,0.3370036111111105,0.0916075000000002,0.7862689565780939,2023-01-24 16:00:00,2023-01-24 17:00:00,330.0,329.7870000000007,-0.21299999999928332
2023-01-27,11,12,0.9119444444444436,0.6869363888888887,0.2250080555555549,0.7532656107219011,2023-01-27 11:00:00,2023-01-27 12:00:00,810.0,810.0289999999976,0.02899999999760894
2023-01-27,12,13,0.9999999999999992,0.2173936111111094,0.7826063888888898,0.2173936111111096,2023-01-27 12:00:00,2023-01-27 13:00:00,6920.0,2817.383000000003,-4102.616999999997
2023-01-27,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2023-01-27 13:00:00,2023-01-27 14:00:00,0.0,3599.9999999999973,3599.9999999999973
2023-01-27,14,15,0.9999999999999992,0.5563988888888907,0.4436011111111085,0.5563988888888911,2023-01-27 14:00:00,2023-01-27 15:00:00,1095.0,1596.9639999999906,501.9639999999906
2023-01-27,15,16,0.9999999999999992,0.5874877777777779,0.4125122222222211,0.5874877777777785,2023-01-27 15:00:00,2023-01-27 16:00:00,1485.0,1485.043999999996,0.04399999999600368
2023-01-27,16,17,0.4105555555555553,0.4105555555555553,0.0,1.0,2023-01-27 16:00:00,2023-01-27 17:00:00,0.0,0.0,0.0
2023-01-31,13,14,0.4041666666666663,0.2666561111111166,0.1375105555555497,0.6597676975945159,2023-01-31 13:00:00,2023-01-31 14:00:00,495.0,495.0379999999789,0.037999999978922006
2023-01-31,14,15,0.9999999999999992,0.7334077777777745,0.2665922222222245,0.7334077777777752,2023-01-31 14:00:00,2023-01-31 15:00:00,960.0,959.7320000000083,-0.26799999999172996
2023-01-31,15,16,0.9999999999999992,0.4749622222222247,0.5250377777777744,0.4749622222222251,2023-01-31 15:00:00,2023-01-31 16:00:00,1890.0,1890.1359999999877,0.13599999998768908
2023-01-31,16,17,0.7919444444444438,0.5085838888888913,0.2833605555555525,0.6421964223079657,2023-01-31 16:00:00,2023-01-31 17:00:00,1020.0,1020.097999999989,0.09799999998904241
2023-02-07,13,14,0.3331136111111125,0.0830569444444452,0.2500566666666672,0.2493351867772854,2023-02-07 13:00:00,2023-02-07 14:00:00,1411.0,900.2040000000019,-510.7959999999981
2023-02-07,14,15,0.9999999999999992,0.4582761111111089,0.5417238888888902,0.4582761111111093,2023-02-07 14:00:00,2023-02-07 15:00:00,1444.0,1950.206000000005,506.2060000000049
2023-02-07,15,16,0.9999999999999992,0.8291444444444462,0.1708555555555529,0.8291444444444469,2023-02-07 15:00:00,2023-02-07 16:00:00,615.0,615.0799999999905,0.07999999999049123
2023-02-07,16,17,0.3252777777777775,0.1294347222222237,0.1958430555555537,0.3979205807002611,2023-02-07 16:00:00,2023-02-07 17:00:00,705.0,705.0349999999934,0.03499999999337433
2023-02-10,10,11,0.337222222222222,0.1830466666666663,0.1541755555555556,0.5428072487644147,2023-02-10 10:00:00,2023-02-10 11:00:00,555.0,555.0320000000002,0.032000000000152795
2023-02-10,11,12,0.9999999999999992,0.4586741666666634,0.5413258333333357,0.4586741666666638,2023-02-10 11:00:00,2023-02-10 12:00:00,7695.0,1948.7730000000086,-5746.226999999992
2023-02-10,12,13,0.9999999999999992,0.0,0.9999999999999992,0.0,2023-02-10 12:00:00,2023-02-10 13:00:00,0.0,3599.9999999999973,3599.9999999999973
2023-02-10,13,14,0.9999999999999992,0.2704402777777745,0.7295597222222246,0.2704402777777748,2023-02-10 13:00:00,2023-02-10 14:00:00,480.0,2626.4150000000086,2146.4150000000086
2023-02-10,14,15,0.9999999999999992,0.5958086111111095,0.4041913888888896,0.59580861111111,2023-02-10 14:00:00,2023-02-10 15:00:00,1455.0,1455.0890000000027,0.08900000000267028
2023-02-10,15,16,0.9999999999999992,0.9250255555555552,0.0749744444444439,0.925025555555556,2023-02-10 15:00:00,2023-02-10 16:00:00,270.0,269.907999999998,-0.09200000000197406
