date,hour_start,hour_end,monitored_time_h,operation_time_h,downtime_h,efficiency,timestamp_start,timestamp_end,downtime_ratio,efficiency_loss,zero_operation_flag,throughput_per_hour,production_gallons,hour,weekday
2022-12-19,15,16,0.9999999999999992,0.2083288888888901,0.791671111111109,0.2083288888888903,2022-12-19 15:00:00,2022-12-19 16:00:00,0.7916711111111097,0.7916711111111097,False,129.0,129.0,15,0
2022-12-19,16,17,0.7769444444444439,0.095857500000002,0.6810869444444417,0.1233775473721872,2022-12-19 16:00:00,2022-12-19 17:00:00,0.8766224526278127,0.8766224526278128,False,59.00000000000001,59.0,16,0
2022-12-20,11,12,0.3577777777777775,0.220273611111111,0.1375041666666664,0.615671583850932,2022-12-20 11:00:00,2022-12-20 12:00:00,0.38432841614906793,0.384328416149068,False,111.0,111.0,11,1
2022-12-20,12,13,0.9999999999999992,0.4755833333333332,0.5244166666666659,0.4755833333333337,2022-12-20 12:00:00,2022-12-20 13:00:00,0.5244166666666663,0.5244166666666663,False,245.99999999999997,246.0,12,1
2022-12-20,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-20 13:00:00,2022-12-20 14:00:00,1.0,1.0,True,0.0,0.0,13,1
2022-12-20,14,15,0.9999999999999992,0.5050672222222281,0.494932777777771,0.5050672222222286,2022-12-20 14:00:00,2022-12-20 15:00:00,0.4949327777777714,0.49493277777777145,False,379.0,379.0,14,1
2022-12-20,15,16,0.9999999999999992,0.7707636111111198,0.2292363888888793,0.7707636111111205,2022-12-20 15:00:00,2022-12-20 16:00:00,0.22923638888887946,0.22923638888887954,False,508.0,508.0,15,1
2022-12-20,16,17,0.9999999999999992,0.6374511111111069,0.3625488888888923,0.6374511111111074,2022-12-20 16:00:00,2022-12-20 17:00:00,0.3625488888888926,0.3625488888888926,False,413.0,413.0,16,1
2022-12-20,17,18,0.6816666666666661,0.5233455555555557,0.1583211111111103,0.7677440912795446,2022-12-20 17:00:00,2022-12-20 18:00:00,0.2322559087204554,0.23225590872045543,False,284.0,284.0,17,1
2022-12-21,10,11,0.9999999999999992,0.541662222222222,0.4583377777777772,0.5416622222222225,2022-12-21 10:00:00,2022-12-21 11:00:00,0.4583377777777775,0.4583377777777775,False,302.0,302.0,10,2
2022-12-21,11,12,0.9999999999999992,0.6247205555555538,0.3752794444444453,0.6247205555555544,2022-12-21 11:00:00,2022-12-21 12:00:00,0.37527944444444555,0.3752794444444456,False,365.0,365.0,11,2
2022-12-21,12,13,0.9999999999999992,0.0505555555555554,0.9494444444444436,0.0505555555555555,2022-12-21 12:00:00,2022-12-21 13:00:00,0.9494444444444444,0.9494444444444445,False,36.0,36.0,12,2
2022-12-21,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-21 13:00:00,2022-12-21 14:00:00,1.0,1.0,True,0.0,0.0,13,2
2022-12-21,14,15,0.9999999999999992,0.2022380555555545,0.7977619444444446,0.2022380555555547,2022-12-21 14:00:00,2022-12-21 15:00:00,0.7977619444444453,0.7977619444444453,False,143.0,143.0,14,2
2022-12-21,15,16,0.9999999999999992,0.8124908333333336,0.1875091666666656,0.8124908333333343,2022-12-21 15:00:00,2022-12-21 16:00:00,0.18750916666666573,0.18750916666666573,False,407.0,407.0,15,2
2022-12-21,16,17,0.9999999999999992,0.808321111111111,0.1916788888888881,0.8083211111111117,2022-12-21 16:00:00,2022-12-21 17:00:00,0.19167888888888823,0.1916788888888883,False,397.0,397.0,16,2
2022-12-21,17,18,0.9999999999999992,0.6000316666666657,0.3999683333333333,0.6000316666666663,2022-12-21 17:00:00,2022-12-21 18:00:00,0.39996833333333365,0.3999683333333337,False,498.0,498.0,17,2
2022-12-22,11,12,0.9999999999999992,0.78345611111111,0.2165438888888891,0.7834561111111107,2022-12-22 11:00:00,2022-12-22 12:00:00,0.21654388888888926,0.2165438888888893,False,434.0,434.0,11,3
2022-12-22,12,13,0.9999999999999992,0.0291666666666665,0.9708333333333328,0.0291666666666665,2022-12-22 12:00:00,2022-12-22 13:00:00,0.9708333333333335,0.9708333333333335,False,40.0,40.0,12,3
2022-12-22,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-22 13:00:00,2022-12-22 14:00:00,1.0,1.0,True,0.0,0.0,13,3
2022-12-22,14,15,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-22 14:00:00,2022-12-22 15:00:00,1.0,1.0,True,0.0,0.0,14,3
2022-12-22,15,16,0.9999999999999992,0.953888888888888,0.046111111111111,0.9538888888888888,2022-12-22 15:00:00,2022-12-22 16:00:00,0.04611111111111103,0.046111111111111214,False,441.0,441.0,15,3
2022-12-22,16,17,0.9999999999999992,0.7916666666666654,0.2083333333333337,0.7916666666666661,2022-12-22 16:00:00,2022-12-22 17:00:00,0.20833333333333387,0.20833333333333393,False,422.0,422.0,16,3
2022-12-23,9,10,0.9999999999999992,0.7833277777777765,0.2166722222222226,0.7833277777777772,2022-12-23 09:00:00,2022-12-23 10:00:00,0.21667222222222277,0.21667222222222282,False,160.0,160.0,9,4
2022-12-23,10,11,0.9999999999999992,0.699988055555555,0.3000119444444442,0.6999880555555555,2022-12-23 10:00:00,2022-12-23 11:00:00,0.3000119444444444,0.30001194444444446,False,349.0,349.0,10,4
2022-12-23,11,12,0.9999999999999992,0.5499894444444435,0.4500105555555557,0.549989444444444,2022-12-23 11:00:00,2022-12-23 12:00:00,0.450010555555556,0.450010555555556,False,319.0,319.0,11,4
2022-12-23,12,13,0.768055555555555,0.5305558333333348,0.2374997222222201,0.6907779385171815,2022-12-23 12:00:00,2022-12-23 13:00:00,0.30922206148281844,0.3092220614828185,False,229.99999999999997,230.0,12,4
2022-12-26,15,16,0.2105555555555553,0.0063788888888902,0.2041766666666651,0.0302955145118796,2022-12-26 15:00:00,2022-12-26 16:00:00,0.9697044854881204,0.9697044854881204,False,60.0,60.0,15,0
2022-12-26,16,17,0.7019444444444439,0.5144472222222225,0.1874972222222214,0.7328888009497437,2022-12-26 16:00:00,2022-12-26 17:00:00,0.26711119905025626,0.26711119905025626,False,282.0,282.0,16,0
2022-12-27,10,11,0.360833333333333,0.3358313888888876,0.0250019444444453,0.9307105465742852,2022-12-27 10:00:00,2022-12-27 11:00:00,0.06928945342571452,0.0692894534257148,False,244.00000000000003,244.0,10,1
2022-12-27,11,12,0.9999999999999992,0.3499691666666674,0.6500308333333317,0.3499691666666678,2022-12-27 11:00:00,2022-12-27 12:00:00,0.6500308333333322,0.6500308333333322,False,203.0,203.0,11,1
2022-12-27,12,13,0.9999999999999992,0.4518058333333337,0.5481941666666654,0.4518058333333341,2022-12-27 12:00:00,2022-12-27 13:00:00,0.5481941666666659,0.5481941666666659,False,294.0,294.0,12,1
2022-12-27,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-27 13:00:00,2022-12-27 14:00:00,1.0,1.0,True,0.0,0.0,13,1
2022-12-27,14,15,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-27 14:00:00,2022-12-27 15:00:00,1.0,1.0,True,0.0,0.0,14,1
2022-12-27,15,16,0.9999999999999992,0.3688222222222196,0.6311777777777796,0.3688222222222199,2022-12-27 15:00:00,2022-12-27 16:00:00,0.6311777777777801,0.6311777777777801,False,228.00000000000003,228.0,15,1
2022-12-27,16,17,0.9999999999999992,0.2214774999999977,0.7785225000000014,0.221477499999998,2022-12-27 16:00:00,2022-12-27 17:00:00,0.778522500000002,0.778522500000002,False,189.0,189.0,16,1
2022-12-27,17,18,0.1624999999999998,0.0804991666666679,0.0820008333333319,0.4953794871794956,2022-12-27 17:00:00,2022-12-27 18:00:00,0.5046205128205046,0.5046205128205044,False,45.0,45.0,17,1
2022-12-28,11,12,0.8447222222222215,0.3780405555555534,0.466681666666668,0.4475323906609646,2022-12-28 11:00:00,2022-12-28 12:00:00,0.5524676093390353,0.5524676093390354,False,252.99999999999997,253.0,11,2
2022-12-28,12,13,0.9999999999999992,0.5469419444444452,0.453058055555554,0.5469419444444457,2022-12-28 12:00:00,2022-12-28 13:00:00,0.45305805555555434,0.45305805555555434,False,259.0,259.0,12,2
2022-12-28,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2022-12-28 13:00:00,2022-12-28 14:00:00,1.0,1.0,True,0.0,0.0,13,2
2022-12-28,14,15,0.9999999999999992,0.2415366666666646,0.7584633333333346,0.2415366666666648,2022-12-28 14:00:00,2022-12-28 15:00:00,0.7584633333333352,0.7584633333333353,False,158.0,158.0,14,2
2022-12-28,15,16,0.4888888888888885,0.2584113888888885,0.2304774999999999,0.5285687499999998,2022-12-28 15:00:00,2022-12-28 16:00:00,0.4714312500000002,0.4714312500000002,False,143.0,143.0,15,2
2022-12-30,11,12,0.9999999999999992,0.7708341666666672,0.229165833333332,0.7708341666666678,2022-12-30 11:00:00,2022-12-30 12:00:00,0.22916583333333215,0.22916583333333218,False,300.0,300.0,11,4
2022-12-30,12,13,0.9999999999999992,0.0163888888888888,0.9836111111111104,0.0163888888888888,2022-12-30 12:00:00,2022-12-30 13:00:00,0.9836111111111112,0.9836111111111112,False,8.0,8.0,12,4
2022-12-30,13,14,0.9999999999999992,0.0033333333333333,0.9966666666666658,0.0033333333333334,2022-12-30 13:00:00,2022-12-30 14:00:00,0.9966666666666666,0.9966666666666666,False,11.0,11.0,13,4
2022-12-30,14,15,0.9999999999999992,0.5957886111111094,0.4042113888888897,0.5957886111111099,2022-12-30 14:00:00,2022-12-30 15:00:00,0.40421138888889,0.4042113888888901,False,205.0,205.0,14,4
2022-12-30,15,16,0.9999999999999992,0.7333194444444386,0.2666805555555605,0.7333194444444393,2022-12-30 15:00:00,2022-12-30 16:00:00,0.2666805555555607,0.2666805555555607,False,318.0,318.0,15,4
2022-12-30,16,17,0.590833333333333,0.319980833333333,0.2708524999999999,0.5415754583921013,2022-12-30 16:00:00,2022-12-30 17:00:00,0.45842454160789853,0.4584245416078987,False,232.0,232.0,16,4
2023-01-02,17,18,0.908888888888888,0.4838702777777777,0.4250186111111104,0.5323756112469442,2023-01-02 17:00:00,2023-01-02 18:00:00,0.4676243887530559,0.4676243887530558,False,312.0,312.0,17,0
2023-01-11,15,16,0.7861111111111104,0.5319916666666648,0.2541194444444457,0.6767385159010582,2023-01-11 15:00:00,2023-01-11 16:00:00,0.3232614840989418,0.32326148409894184,False,457.0,457.0,15,2
2023-01-11,16,17,0.9999999999999992,0.8749886111111077,0.1250113888888914,0.8749886111111085,2023-01-11 16:00:00,2023-01-11 17:00:00,0.12501138888889152,0.12501138888889152,False,633.0,633.0,16,2
2023-01-11,17,18,0.5055555555555551,0.4138977777777818,0.0916577777777733,0.8186989010989097,2023-01-11 17:00:00,2023-01-11 18:00:00,0.1813010989010902,0.18130109890109025,False,254.0,254.0,17,2
2023-01-13,14,15,0.5097222222222217,0.3888855555555563,0.1208366666666655,0.7629362397820184,2023-01-13 14:00:00,2023-01-13 15:00:00,0.2370637602179816,0.2370637602179816,False,219.0,219.0,14,4
2023-01-13,15,16,0.9999999999999992,0.6583491666666678,0.3416508333333314,0.6583491666666683,2023-01-13 15:00:00,2023-01-13 16:00:00,0.3416508333333317,0.3416508333333317,False,446.0,446.0,15,4
2023-01-13,16,17,0.7486111111111106,0.2895922222222244,0.4590188888888861,0.3868393320964782,2023-01-13 16:00:00,2023-01-13 17:00:00,0.6131606679035217,0.6131606679035217,False,178.0,178.0,16,4
2023-01-16,12,13,0.9999999999999992,0.5807483333333353,0.4192516666666638,0.5807483333333359,2023-01-16 12:00:00,2023-01-16 13:00:00,0.41925166666666414,0.41925166666666414,False,574.0,574.0,12,0
2023-01-16,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2023-01-16 13:00:00,2023-01-16 14:00:00,1.0,1.0,True,0.0,0.0,13,0
2023-01-16,14,15,0.9999999999999992,0.1649958333333363,0.8350041666666629,0.1649958333333364,2023-01-16 14:00:00,2023-01-16 15:00:00,0.8350041666666635,0.8350041666666637,False,71.0,71.0,14,0
2023-01-16,15,16,0.9999999999999992,0.704158888888886,0.2958411111111132,0.7041588888888866,2023-01-16 15:00:00,2023-01-16 16:00:00,0.29584111111111344,0.29584111111111344,False,562.0,562.0,15,0
2023-01-16,16,17,0.9999999999999992,0.6541447222222277,0.3458552777777714,0.6541447222222283,2023-01-16 16:00:00,2023-01-16 17:00:00,0.3458552777777717,0.3458552777777717,False,505.99999999999994,506.0,16,0
2023-01-16,17,18,0.9999999999999992,0.2749683333333334,0.7250316666666657,0.2749683333333337,2023-01-16 17:00:00,2023-01-16 18:00:00,0.7250316666666663,0.7250316666666663,False,191.0,191.0,17,0
2023-01-19,15,16,0.8088888888888882,0.7755638888888877,0.0333250000000004,0.9588015109890105,2023-01-19 15:00:00,2023-01-19 16:00:00,0.04119848901098954,0.04119848901098955,False,599.0,599.0,15,3
2023-01-19,16,17,0.9999999999999992,0.5207838888888872,0.479216111111112,0.5207838888888876,2023-01-19 16:00:00,2023-01-19 17:00:00,0.4792161111111124,0.4792161111111124,False,398.0,398.0,16,3
2023-01-19,17,18,0.2955555555555553,0.1913788888888897,0.1041766666666656,0.6475225563909808,2023-01-19 17:00:00,2023-01-19 18:00:00,0.3524774436090193,0.3524774436090192,False,126.00000000000001,126.0,17,3
2023-01-20,16,17,0.9999999999999992,0.4399838888888878,0.5600161111111114,0.4399838888888882,2023-01-20 16:00:00,2023-01-20 17:00:00,0.5600161111111118,0.5600161111111118,False,370.0,370.0,16,4
2023-01-20,17,18,0.9999999999999992,0.3722197222222206,0.6277802777777786,0.3722197222222209,2023-01-20 17:00:00,2023-01-20 18:00:00,0.627780277777779,0.6277802777777791,False,316.0,316.0,17,4
2023-01-20,18,19,0.9152777777777772,0.8402811111111134,0.0749966666666636,0.9180613050075904,2023-01-20 18:00:00,2023-01-20 19:00:00,0.08193869499240945,0.08193869499240958,False,625.0,625.0,18,4
2023-01-24,15,16,0.5338888888888885,0.2797122222222182,0.2541766666666702,0.5239146722164341,2023-01-24 15:00:00,2023-01-24 16:00:00,0.47608532778356577,0.47608532778356594,False,447.0,447.0,15,1
2023-01-24,16,17,0.4286111111111108,0.3370036111111105,0.0916075000000002,0.7862689565780939,2023-01-24 16:00:00,2023-01-24 17:00:00,0.21373104342190602,0.21373104342190608,False,211.0,211.0,16,1
2023-01-27,11,12,0.9119444444444436,0.6869363888888887,0.2250080555555549,0.7532656107219011,2023-01-27 11:00:00,2023-01-27 12:00:00,0.24673438927809882,0.24673438927809888,False,435.0,435.0,11,4
2023-01-27,12,13,0.9999999999999992,0.2173936111111094,0.7826063888888898,0.2173936111111096,2023-01-27 12:00:00,2023-01-27 13:00:00,0.7826063888888903,0.7826063888888903,False,173.0,173.0,12,4
2023-01-27,13,14,0.9999999999999992,0.0,0.9999999999999992,0.0,2023-01-27 13:00:00,2023-01-27 14:00:00,1.0,1.0,True,0.0,0.0,13,4
2023-01-27,14,15,0.9999999999999992,0.5563988888888907,0.4436011111111085,0.5563988888888911,2023-01-27 14:00:00,2023-01-27 15:00:00,0.44360111111110884,0.4436011111111089,False,377.0,377.0,14,4
2023-01-27,15,16,0.9999999999999992,0.5874877777777779,0.4125122222222211,0.5874877777777785,2023-01-27 15:00:00,2023-01-27 16:00:00,0.41251222222222145,0.4125122222222215,False,430.0,430.0,15,4
2023-01-27,16,17,0.4105555555555553,0.4105555555555553,0.0,1.0,2023-01-27 16:00:00,2023-01-27 17:00:00,0.0,0.0,False,277.0,277.0,16,4
2023-01-31,13,14,0.4041666666666663,0.2666561111111166,0.1375105555555497,0.6597676975945159,2023-01-31 13:00:00,2023-01-31 14:00:00,0.34023230240548413,0.3402323024054841,False,109.0,109.0,13,1
2023-01-31,14,15,0.9999999999999992,0.7334077777777745,0.2665922222222245,0.7334077777777752,2023-01-31 14:00:00,2023-01-31 15:00:00,0.26659222222222473,0.2665922222222248,False,301.0,301.0,14,1
2023-01-31,15,16,0.9999999999999992,0.4749622222222247,0.5250377777777744,0.4749622222222251,2023-01-31 15:00:00,2023-01-31 16:00:00,0.5250377777777748,0.5250377777777748,False,197.0,197.0,15,1
2023-01-31,16,17,0.7919444444444438,0.5085838888888913,0.2833605555555525,0.6421964223079657,2023-01-31 16:00:00,2023-01-31 17:00:00,0.3578035776920343,0.3578035776920343,False,248.0,248.0,16,1
2023-02-07,13,14,0.3331136111111125,0.0830569444444452,0.2500566666666672,0.2493351867772854,2023-02-07 13:00:00,2023-02-07 14:00:00,0.7506648132227145,0.7506648132227146,False,37.0,37.0,13,1
2023-02-07,14,15,0.9999999999999992,0.4582761111111089,0.5417238888888902,0.4582761111111093,2023-02-07 14:00:00,2023-02-07 15:00:00,0.5417238888888907,0.5417238888888907,False,266.0,266.0,14,1
2023-02-07,15,16,0.9999999999999992,0.8291444444444462,0.1708555555555529,0.8291444444444469,2023-02-07 15:00:00,2023-02-07 16:00:00,0.17085555555555304,0.1708555555555531,False,250.0,250.0,15,1
2023-02-07,16,17,0.3252777777777775,0.1294347222222237,0.1958430555555537,0.3979205807002611,2023-02-07 16:00:00,2023-02-07 17:00:00,0.6020794192997386,0.602079419299739,False,58.0,58.0,16,1
2023-02-10,10,11,0.337222222222222,0.1830466666666663,0.1541755555555556,0.5428072487644147,2023-02-10 10:00:00,2023-02-10 11:00:00,0.4571927512355853,0.45719275123558534,False,114.99999999999999,115.0,10,4
2023-02-10,11,12,0.9999999999999992,0.4586741666666634,0.5413258333333357,0.4586741666666638,2023-02-10 11:00:00,2023-02-10 12:00:00,0.5413258333333362,0.5413258333333362,False,314.0,314.0,11,4
2023-02-10,12,13,0.9999999999999992,0.0,0.9999999999999992,0.0,2023-02-10 12:00:00,2023-02-10 13:00:00,1.0,1.0,True,0.0,0.0,12,4
2023-02-10,13,14,0.9999999999999992,0.2704402777777745,0.7295597222222246,0.2704402777777748,2023-02-10 13:00:00,2023-02-10 14:00:00,0.7295597222222252,0.7295597222222252,False,188.0,188.0,13,4
2023-02-10,14,15,0.9999999999999992,0.5958086111111095,0.4041913888888896,0.59580861111111,2023-02-10 14:00:00,2023-02-10 15:00:00,0.40419138888888995,0.40419138888888995,False,430.0,430.0,14,4
2023-02-10,15,16,0.9999999999999992,0.9250255555555552,0.0749744444444439,0.925025555555556,2023-02-10 15:00:00,2023-02-10 16:00:00,0.07497444444444396,0.07497444444444401,False,242.0,242.0,15,4
